1524705549;41.7284;-8.775459;-0.1531607;0.7282981
1524705551;41.72869;-8.775627;-0.1531636;0.728303
1524705552;41.72887;-8.775876;-0.1531679;0.7283061
1524705554;41.72905;-8.776512;-0.153179;0.7283093
1524705555;41.72914;-8.777;-0.1531876;0.7283109
1524705558;41.72926;-8.777146;-0.1531901;0.728313
1524705561;41.72939;-8.777426;-0.153195;0.7283152
1541535748;41.71983;-8.77679;-0.1531839;0.7281484
1541535751;41.71888;-8.77739;-0.1531944;0.7281319
1541535757;41.71915;-8.776945;-0.1531866;0.7281365
1541535832;41.71896;-8.777073;-0.1531888;0.7281332
1541535871;41.72116;-8.776612;-0.1531808;0.7281717
1541535873;41.72079;-8.776649;-0.1531814;0.7281651
1541535899;41.72128;-8.776612;-0.1531808;0.7281736
2202675623;41.72471;-8.778749;-0.1532181;0.7282335
2202675626;41.72467;-8.778798;-0.1532189;0.7282328
2202675627;41.72463;-8.77933;-0.1532282;0.7282322
2202675635;41.728;-8.778132;-0.1532073;0.7282909
2202675655;41.72771;-8.778132;-0.1532073;0.7282858
2202675664;41.7266;-8.778141;-0.1532075;0.7282665
2202675665;41.72578;-8.778344;-0.153211;0.7282523
2202675666;41.72586;-8.778321;-0.1532106;0.7282536
2202675671;41.7282;-8.778052;-0.1532059;0.7282945
2202675679;41.72877;-8.77771;-0.1531999;0.7283044
2202675681;41.72462;-8.779472;-0.1532307;0.728232
2202675682;41.72528;-8.778422;-0.1532124;0.7282435
2202675689;41.72466;-8.77887;-0.1532202;0.7282327
2202675705;41.72624;-8.778289;-0.15321;0.7282602
2202675707;41.72721;-8.77799;-0.1532048;0.7282771
2202675709;41.72731;-8.777993;-0.1532049;0.7282789
2202675711;41.72539;-8.778393;-0.1532119;0.7282454
2202675720;41.72679;-8.778023;-0.1532054;0.7282699
2202675726;41.72489;-8.778624;-0.1532159;0.7282367
2202675735;41.72554;-8.778396;-0.1532119;0.7282481
2202675736;41.72894;-8.777583;-0.1531977;0.7283073
2202675746;41.72702;-8.777988;-0.1532048;0.7282739
2202675747;41.72755;-8.778085;-0.1532065;0.7282831
2202675748;41.72569;-8.778377;-0.1532116;0.7282507
2202675749;41.72907;-8.776632;-0.1531811;0.7283097
2202675750;41.7283;-8.778015;-0.1532053;0.7282963
2202675751;41.72908;-8.777462;-0.1531956;0.7283099
2202675755;41.72511;-8.778495;-0.1532136;0.7282405
2202675757;41.72741;-8.778042;-0.1532057;0.7282806
2202675761;41.72781;-8.778144;-0.1532075;0.7282878
2213717352;41.72598;-8.760808;-0.1529049;0.7282556
2213717355;41.73014;-8.763521;-0.1529523;0.7283284
2213717357;41.72366;-8.774659;-0.1531467;0.7282152
2213717359;41.71963;-8.75907;-0.1528746;0.7281449
2213717361;41.72481;-8.773263;-0.1531223;0.7282353
2213717370;41.72471;-8.772245;-0.1531046;0.7282336
2213717372;41.72337;-8.775736;-0.1531655;0.7282102
2213717375;41.72288;-8.75894;-0.1528723;0.7282016
